66779	72139,34978,72139	2,14,2
66780	58026	2
66781	23106	23
1246	29720,52906	23,23
1247	55381,3791,71995,30575,32436	23,23,23,23,23
1249	40602	2
66786	55145	14
66787	12823,54033,12823	2,14,2
1253	17471	2
1254	4025,64852,8478,70794,48024,4025,64852,8478,70794	7,2,14,0,7,7,2,14,0
66791	37565,404,37565	2,14,2
66792	29763,46612,61048,65857,54007,59892,7315,9922,5584,55263	23,23,23,23,23,23,23,23,23,23
66793	75481	2
1258	14827,15387,14827	2,14,2
66796	22886	14
1262	49208,73989,49208	14,2,14
66799	55087	2
1264	66863	2
65747	68727	14
1268	21838,26876	0,14
66805	31915,25400,70927	23,23,23
1270	14194,9491,14194	14,2,14
66807	17623,59549,77930,63387,65757	23,23,23,23,23
66808	63167,75122,42580,9690,29854,29317,67338,25639,49895,60253	23,23,23,23,23,23,23,23,23,23
1274	64251,45993,77793	23,23,23
66811	61801	23
1276	55917	2
66813	11667	2
1278	67914	14
1279	1921,27836	23,23
1280	65527	2
1281	14921	2
66818	2951,19687,2951	14,2,14
1284	8359,36516,8359	2,14,2
1285	43148,13455,27560,34271,43148,13455,27560	0,2,7,14,0,2,7
66822	73861	2
66827	1302,75845	23,23
66828	65136	23
66829	38630,38321,38630	2,14,2
1294	23080	2
1295	1402,66518,57980	23,23,23
66832	52701	23
1297	5654,64191	23,23
1298	67437,51077,67437	14,2,14
66835	65658	2
66836	77466,52816,77466	2,7,2
66838	20466	2
1303	8301,21979,55370,66262,6353,62269,39560,4947,66995,50888	23,23,23,23,23,23,23,23,23,23
1304	47426,37277,47426	14,2,14
1305	39336,28633,78900,60473,57355,21023	23,23,23,23,23,23
66842	15705,59377,15705	2,14,2
1307	49208,16029,49208	14,2,14
1309	15186,62059,15186	14,2,14
1310	26651	2
1311	6654,22374,9387,77644,8056,9827,66542,2384,44122	23,23,23,23,23,23,23,23,23
66848	73256,16782,73256	14,2,14
66849	22123	2
1314	27321,61504,66925,29486,75860,73852,55590,51930	23,23,23,23,23,23,23,23
1315	53189	2
1316	34553,52256,25438,60328,34553,52256,25438	0,14,2,7,0,14,2
61147	48168	2
66856	37843	2
220	31760	2
1322	48253,1500,12353,45758,49086,28695,71225,63846	23,23,23,23,23,23,23,23
66859	71033	2
66863	46269,61283,72053,71712	23,23,23,23
1328	59446,32598,59446	2,14,2
1330	68980,74862,18720,68980,74862	2,7,14,2,7
1332	24834	2
1333	55532	2
1334	58653	2
1335	35643	2
1336	64936	2
1338	10971	2
66875	34521,22590,35439,1043,3637,77483,78318,15764	23,23,23,23,23,23,23,23
1340	38475	2
1341	58477	14
1343	27959,27560,27959	2,7,2
66880	6891	2
65760	61723,31428,56039,61723,31428	2,7,14,2,7
1346	66408,19542,57747,66408,19542	14,2,2,14,2
66883	39669,76018,23187,39669,76018	0,2,14,0,2
66886	39006	2
1351	46643,66898	23,23
1352	10102	23
66889	45569,68182	23,23
1354	44073,11503,44073	2,14,2
66891	37640,77941,35505,67011	23,23,23,23
66892	12272	2
66894	27423,47085,42997,24268,31508,63589,58525,7891,59926	23,23,23,23,23,23,23,23,23
66895	48923,70046,48923	2,14,2
66896	16782,49737,16782	2,14,2
1361	27356	2
66899	47708	2
66900	48265	2
66901	61689	2
66903	11024,8088,11024	2,14,2
66904	20900	2
66907	22240,63139,13169,77862,18548,69801	23,23,23,23,23,23
66909	25378,54674,9591,25378,54674	7,14,2,7,14
1374	24394	2
66911	12376,43770,12376	14,2,14
1376	508,57819,62140	23,23,23
1377	58027,8480,11596,66183,41782,44987	23,23,23,23,23,23
1378	29372	2
1379	33367,22851,33367	2,2,2
1380	45745	2
66917	10991,72326,48045,27560	2,14,2,7
1383	23308,11014,74389,4174,9338,56868,5602,76096,64025	23,23,23,23,23,23,23,23,23
1384	35936,45377,35936	2,14,2
66922	55143	2
1387	7129	2
66924	51435	2
66926	52909,67770,39018,10363	23,23,23,23
1391	56812,12935	2,7
66928	50128	2
1393	54929,58325,8474,64028	23,23,23,23
66930	43431	2
66931	4460,36455,6870,556,29513,18556,29746,18809	23,23,23,23,23,23,23,23
66932	4911	2
66933	5560,44309,5560	2,14,2
1398	41789,14061,47145,26391	23,23,23,23
1399	67291	2
1400	56766,70459,56766	2,14,2
66937	73250	2
1402	1295	2
66939	38416	2
1404	59334	2
66941	9991	2
1406	60033	2
1412	61548	2
66949	25243,78428,25243	2,14,2
1414	7994,54271,7994	2,14,2
66951	46177,31298,61975,42458	23,23,23,23
1416	20745	2
1417	57800	2
66954	18136	2
66955	33930	2
1420	35124,41348,35124	2,14,2
66957	41886	2
66959	15186,30202,15186	14,2,14
66960	45377,16782,45377	14,2,14
1425	31335,22633,14771,1160	23,23,23,23
1426	16782	2
1427	890,15991,890	2,14,2
1428	67437,25193,33787,27111,67437,25193,33787	14,7,2,7,14,7,2
1430	8410,34778,8410	14,2,14
1431	38434,11503,38434	2,14,2
1432	49208,27083,49208	14,2,14
66969	53440	14
66970	11480	2
1436	67756,60532,67756	14,2,14
66974	13788,41653,13788	14,2,14
66975	36414	23
1440	8407	23
65776	15900	2
1442	32855	2
1443	47787	2
1444	24300,57902,11005,24300,57902	2,0,14,2,0
66981	8746	2
66983	54271,50556,54271	14,2,14
66984	38268,24589,38268	14,2,14
66986	27979,74690	23,23
1451	25193,33514	7,2
66989	6358	2
66990	72326	14
11165	72974,34978,72974	2,14,2
66992	15732,66277,52163,9062	23,23,23,23
1457	32918,50493,32918	2,14,2
1458	48697	23
1459	38408	2
66996	48945,77753,44934,48945,77753	14,2,0,14,2
76702	66766,76722,77014,1802,50083	23,23,23,23,23
66998	2405	14
1463	14454	2
1464	38247,40267,38247	2,7,2
67001	44123,15756,44123	2,14,2
67002	53065	2
67003	42883	2
67004	59288,19565,59288	2,14,2
67006	5641,14489,5641	2,0,2
67008	65198,56548,31428,65198,56548	2,14,7,2,14
1473	4937	2
67011	66891,26228,66891	2,14,2
67012	67355,63265,67355	2,14,2
246	35808	2
67014	6776	2
76705	72534	2
1480	25386	2
1483	76953	2
11170	30846	14
67023	6737	23
1488	39193,69310,39193	2,14,2
67025	10360,32847,10360	14,2,14
1490	39343	2
67027	1869	2
67028	14928	2
1493	52702	23
1495	26162	2
1496	58967	2
1497	61006	2
67035	54930	2
67036	72906,24720,3817	23,23,23
1501	42427,33429	14,18
1503	23927,20494,39423,52235	23,23,23,23
1504	70441,69056,70441	2,14,2
67041	14194,36745,14194	14,2,14
1506	25221	2
1507	8467	14
1508	53440,27560,33055,53440,27560	14,7,2,14,7
67045	32227	2
67046	14503,34119,14503	14,2,14
67047	74000,48699,46619,57877,20541,3874,32029,41035,6993	23,23,23,23,23,23,23,23,23
1512	31892,20199,59397,62567	23,23,23,23
1513	42429	2
1514	73395,2733,53440,73395,2733	2,7,14,2,7
67051	77236	2
1516	12565,53469	23,23
1517	60430	14
1521	26501,23990,26501	14,2,14
67058	46437	2
1524	65524	14
67061	54803	2
67062	20996	2
1527	55224	2
1528	63079,23261,7825,63079,23261	2,14,7,2,14
1529	71364	2
1531	2405	14
67071	6120	2
65792	12376	14
1538	4162,63138,22766,46061,15078,33006,61597,62833,38729,64730	23,23,23,23,23,23,23,23,23,23
1539	9222	2
1542	9101	23
257	29778,4910,50705,21653,70438,16650,38797	23,23,23,23,23,23,23
67081	46123	14
1546	78076	2
1547	65704	2
67084	46064,38765,46064	14,2,14
67085	62135,9496,3219,59850,73507,9226,9341,31657,22892,71015	23,23,23,23,23,23,23,23,23,23
67086	65759	23
67087	30704	2
67088	62614	2
1553	63534	2
1555	38793,18692,30058,74029	23,23,23,23
1557	74774,70709,60318,65275	23,23,23,23
1559	57455,67291,57814,57455,67291	14,2,0,14,2
67096	24713,55191,74109,52402,70232,61565,17982,44439,47305,21496	23,23,23,23,23,23,23,23,23,23
1561	23658,52131,23658	2,2,2
67101	6417	2
1566	29791	0
1567	21426	2
1571	11571,44102,11571	2,14,2
67108	75745	2
67109	28827,66564,28827	2,14,2
67110	20769,20399,55256,57378,34605,9748,19098,56640,36392	23,23,23,23,23,23,23,23,23
1575	10562,46521,1549,54802,29918,14752,24389,42948,41796	23,23,23,23,23,23,23,23,23
1576	55485	2
67113	35894,39867,35894	2,2,2
67114	49208,75052,49208	14,2,14
67115	14367	2
67116	58967	2
1581	25452,54674,74862	2,14,7
67119	68058	14
67120	53804,40267,27560,53804,40267	2,7,7,2,7
67122	27310,35782,54997,30161,28574,59656	23,23,23,23,23,23
67123	18021	2
1590	1485,33760,27560,1485,33760	14,2,7,14,2
1591	26228,33514,26228	14,2,14
67128	78882,45745,78882	14,2,14
67129	74874,39130,74874	14,2,14
1594	112	23
67131	23269	23
1597	37007	2
67134	275	2
1599	54613	2
1601	75988	2
67138	50694	23
67139	47077	2
67140	1634	2
67141	70474,58894,25525,4918,13936,56579	23,23,23,23,23,23
67143	71708	2
67144	47509,52912,47509	14,2,14
67145	18553,74362,52798	23,23,23
67146	71122	14
1611	17461,27560	14,7
67148	11429	2
67149	1947,44309,76244,1947,44309	2,14,0,2,14
67150	851	2
67151	12658	2
1616	2951,50,2951	14,2,14
67153	10613	2
1619	47721	2
67157	27560,72651,2109,27560,72651	7,14,2,7,14
67158	75442,36516,75442	2,14,2
76433	68360	2
67163	33344,24377,33344	14,2,14
67164	10408	2
67165	51325	2
67166	33174,17381,46020,6728,41070,68006,71799,49900,35599	23,23,23,23,23,23,23,23,23
1632	9866	2
67169	60986	2
67170	25610,67437,25610	2,14,2
1635	73843	2
1637	7189,2247,7189	2,7,2
1638	38287,52540,50655,13572,37647,75401,27923,49888,73543	23,23,23,23,23,23,23,23,23
67176	40267,69302,17461,40267,69302	7,2,14,7,2
1641	34404,50919	14,0
1642	66463,74440,66463	2,14,2
1643	26889	2
1645	27705	2
1646	37607	2
1647	46156	2
67184	71867,4882,28086	23,23,23
67186	47637,71020	1,1
67187	75196,55145,75196	2,14,2
67188	17894,37229,2010,53930,73887,55804,3177	23,23,23,23,23,23,23
1653	32394	14
67190	9439,45303,9439	2,14,2
65812	27356	2
1658	17480	23
67195	28190	2
67196	41188	14
72025	13419	2
67198	18697	2
67200	59581	2
1666	57054	2
1667	40204,71092,40204	14,2,14
67204	358,12376,358	2,14,2
67205	38416,12556,38416	2,14,2
1670	63360,77837,25643,62297,10896	23,23,23,23,23
1676	11345	2
67213	19619	14
67216	7602,66186	23,23
1681	28607,11822,54705,74303	23,23,23,23
1682	72698	2
67219	43164	2
1685	1797,29521,48413	23,23,23
1686	49286,3005,39036,52410,54618,65980	23,23,23,23,23,23
67224	33977,74490,33977	2,14,2
67225	10807	2
67226	54060	2
67227	31246	14
67228	27335	2
13541	71279	2
67230	5010	2
76741	29471,61991,29471	14,2,14
1696	9622	2
1697	26462	2
283	12153	23
1700	59590,59377,32802,59590,59377	2,14,2,2,14
76742	54033	14
1702	71775	2
1703	56899	14
67240	43764	14
1705	37875,40267,14194,37875,40267	2,7,14,2,7
67242	35678	2
67243	67431	2
67245	78362,75882,78362	2,14,2
1710	54060	2
1711	40091	2
67248	57878	2
1713	54107	2
67250	35586,24316,35586	2,14,2
1715	61728	2
67254	9630,72927,50041,38242,38842	23,23,23,23,23
1719	54978	2
67256	24026,24308,24026	14,2,14
1721	72289	2
1723	68267,15750,787,11412,15882,28681,63596,53204	23,23,23,23,23,23,23,23
67263	77505,48024,47509,77505,48024	2,7,14,2,7
1728	25708,60232	23,23
1730	66408,72920,66408	14,2,14
1731	33914,6739,21664,38070,72124,5223,15833	23,23,23,23,23,23,23
1732	32078	2
1733	6983	2
1737	71042	2
1738	34978	14
1739	10029,38964,54688,5150,28186,72147	23,23,23,23,23,23
1740	56577,49288,56577	2,14,2
1741	32383,64691,32383	2,14,2
1742	4161,30832,4161	2,14,2
67279	18313,69080,46183	23,23,23
1744	22143,68397,32242,39016,11407,33480	23,23,23,23,23,23
67282	62074,57524,38000,3981	23,23,23,23
67283	43711,2769,71010,38028	23,23,23,23
1749	19565,40267,73059,19565,40267	14,7,2,14,7
67286	29844,22983,74673,70379,55462,30459	23,23,23,23,23,23
67287	35492	23
67288	15186,28312,43831	14,0,2
67291	51683,68204,56197,1399,66168,4566,52732,3195,7358	23,23,23,23,23,23,23,23,23
67292	19784	2
67293	34978,73843,34978	14,2,14
1758	42771,36516,42771	2,14,2
1759	34881	2
1760	14147,59779,14147	14,2,14
1761	8509	2
67298	8164	2
1763	16789	2
1764	40677,55832,20055	23,23,23
1765	51644	2
67303	5804	2
67304	58709,25852	2,0
1769	36516,18895,36516	14,2,14
67306	74862,41936,22917,74862,41936	7,2,14,7,2
65831	34702	14
67309	59491,65619,59491	2,14,2
1774	70621,69181,70621	14,2,14
54909	35722	2
67312	42212,73859	23,23
67313	63386,31428,8467,63386,31428	2,7,14,2,7
67314	47471,62946,23803,8880,63593,2464,78919	23,23,23,23,23,23,23
67315	75052	2
1781	51412,11503,51412	2,14,2
67318	70621	14
67319	63474	2
67320	51097	2
1785	18797	2
1787	67756	14
1788	60264	2
1790	68713,10964	23,23
67327	70731	2
1792	37707	2
67329	35669	2
1794	36252	2
1796	15991,27094,15991	14,2,14
67333	2987	2
67334	9702,68727,9702	2,14,2
1799	56921,14503,56921	2,14,2
1800	25378,71379,25378	7,2,7
1801	36836,38416,36836	14,2,14
1803	39407	2
67340	38346	2
67341	63362	2
67342	42838,7004,2421,4466,54182,48308,61948	23,23,23,23,23,23,23
65837	43253,10356,43253	2,2,2
1808	7327	2
67345	47256,41476,20369,24020,19616,25474,51181,56142,3079	23,23,23,23,23,23,23,23,23
1810	46023	2
67347	55652	2
1812	33045	2
302	60033	2
67350	28666	2
67351	12841,18816,12841	14,2,14
67352	72720,37518	23,23
1817	15787,54271,15787	2,14,2
1818	44351	2
1819	66827,14503,66827	2,14,2
67357	43322	2
1822	11120,74784,6724,54246,20841	23,23,23,23,23
1823	55778	2
67360	40403	2
1826	66242,28803,53192	23,23,23
67363	66524	2
1828	48245,73960,48245	14,2,14
67365	10566	2
67366	75073	2
67367	57348	2
1832	10077	23
67369	5341,74955,70467,19793,9116,61732,6671,54553	23,23,23,23,23,23,23,23
67370	54601,14733	2,2
67371	27677,25693,33668	14,2,0
1836	59946	2
1837	53830	23
11229	3843	2
67376	35116,4256,35116	2,14,2
67378	54060	2
1843	32702,36573,33259,1087,70846	23,23,23,23,23
67380	17893	2
67381	16026,47268,16026	14,2,14
67382	31544,55126	23,23
1848	21794,20861	23,23
1849	72464	2
1850	52588,57224,52588	14,2,14
67387	9596	14
1852	38630,10360,38630	2,14,2
1854	64954,79006,56319,64644,15537,20667,20808,48963,62908	23,23,23,23,23,23,23,23,23
67391	45134	23
1856	38321	14
11232	16026,17376	14,2
67395	27249	14
67396	9979,38321,9979	2,14,2
67397	72415	2
1862	62751,40267,62751	2,7,2
1863	65466,9103,56561,4609,37694,53021,50896,77418,40698,63492	23,23,23,23,23,23,23,23,23,23
1864	2405	14
67401	54033	14
1866	50524,68118,77761	23,23,23
1867	20473	2
1868	1112	2
1869	50446,25712,28184,7206,62494,11216,32310,67027,42781,51020	23,23,23,23,23,23,23,23,23,23
1870	63079	2
56828	41348	14
67408	64061,24589,64061	14,2,14
1873	48246,32448,27453,39998,18794,47798,47701,23424,41502	23,23,23,23,23,23,23,23,23
1874	44320,4151,44320	14,2,14
67413	75619,54271,75619	2,14,2
67414	75776	2
67415	6281	2
67416	48024	7
67417	46672,77932,13066,56131	23,23,23,23
67419	54060	2
1885	32227	2
67423	70850,36191,73341,11848,67496,29673,42722	23,23,23,23,23,23,23
67424	70938,65537,70938	14,2,14
1889	15186	14
67426	44162	2
67428	15432	2
67429	40277	2
1894	27560,18280,27483	7,0,14
67431	64078,13612,67243	23,23,23
67433	49765,55145,49765	2,14,2
1898	49625	2
1899	49869	14
67436	54101,12823,76451,54101,12823	14,2,2,14,2
67438	30384,61108,30384	2,14,2
1903	44212,75410,58342	23,23,23
67440	51509,427,30757,13685,58543,70237,56861,75026,31038,52455	23,23,23,23,23,23,23,23,23,23
76776	59304,73150,66482,59304,73150	2,2,2,2,2
67442	45493	2
67446	14894	23
1911	49189,63461,7391,74222,44850,53662,45903,75278,45873	23,23,23,23,23,23,23,23,23
67448	55586	2
1913	59651,24206	23,23
1914	39955	2
449	8584	2
67452	2132	14
11242	16312,19081,38445,33881,13060,71643	23,23,23,23,23,23
1918	21957	2
67458	32320	2
67459	4929,42002,54989,15053,12769	23,23,23,23,23
67460	33760,76618	2,14
67461	79010,59130,79010	14,2,14
67463	12993,55668,12993	14,2,14
67464	74349,68842,74349	14,2,14
67465	78664	2
67466	78408,16518,47645,45443,54254,67409,55626,49610,43860,1486	23,23,23,23,23,23,23,23,23,23
67467	57422	2
1933	32222,78205,32222	14,2,14
67470	70136	2
67471	47453,54271,47453	2,14,2
67472	48950	2
67473	46660,54674,25193,46660,54674	2,14,7,2,14
1938	29686	2
67475	49552,21064	23,23
1940	75827	2
67477	14670	2
1942	42010,23187,42010	2,14,2
1944	3625	14
324	50467	23
67482	56766	2
1947	17701,50957,18296	23,23,23
1948	56244	2
1950	48004	2
67487	10291	2
67488	47268	2
67489	11251,59772,57620,14874,78041,8293,12907	23,23,23,23,23,23,23
1954	6650	2
67491	54081,45986,54081	2,2,2
67715	53679	2
1957	53760	2
67494	48204,26501,48204	2,14,2
1959	26501	14
67496	24143,9458	2,14
1961	39596,16029,39596	14,2,14
67498	22223,25311,30553,52307,15011	23,23,23,23,23
67499	58625	2
67500	60422	2
1965	15918,39537,12692,5677,43887	23,23,23,23,23
1966	7488	2
67503	73050	14
1969	54060	2
1970	44309,27094,44309	14,2,14
68099	40675	2
67508	75188	2
1975	49208,28312,43831	14,0,2
67512	60917	2
1977	40267	7
1980	24316,63335,40267,24316,63335	14,2,7,14,2
65866	76953	2
67518	68712	23
67519	50219	2
1984	24196	2
1986	11503,6716,11503	14,2,14
67525	24143	2
1991	30587,47098,42733	23,23,23
67528	16098	2
1993	30711,60269,30711	2,14,2
1994	42143,22258,29308	23,23,23
67531	47071,76780,37533,32444	23,23,23,23
67534	3921,71364	0,2
67536	61261	2
2002	55766	2
2003	3188	2
67541	60945,73970,58748,77816,67302,37704,21694	23,23,23,23,23,23,23
2006	68856,7670,23906	23,23,23
2007	69518,6185,69518	2,14,2
2008	54033,5501,54033	14,2,14
2011	75237	2
67548	41915	2
2013	68504	23
2017	70386	14
67555	25404,19565,2733,25404,19565	2,14,7,2,14
67556	74862,1068	7,2
67557	40616	2
2022	17717,48801	23,23
2023	66764	2
2024	46336	2
76796	16392	2
67563	18050,70621,18050	2,14,2
2028	8478,18315,8478	14,2,14
2030	11829	14
67567	45745,2247,45745	2,7,2
2033	48024,42798,5239,48024,42798	7,2,14,7,2
2034	73554	2
65875	2540	2
67572	52766	23
67573	4819,30926,4819	2,14,2
67574	74129	2
67576	21024,75715,48474,42397,47790,56583	23,23,23,23,23,23
65876	28337	14
67578	36516,6776,31428,36516,6776	14,2,7,14,2
2043	28914	2
2044	64190	2
2045	45179	2
67583	12148,25483,12148	2,14,2
11264	11502	2
2050	13045	2
2052	48663	14
77265	69108	2
67591	14158,75725,76250	23,23,23
67592	36516	14
2058	18469	2
2059	45616	2
67597	77991,53135,77991	2,2,2
2062	17728,5814,26407,17728,5814	14,0,2,14,0
2063	67288	23
67600	77431,42053,77431	14,2,14
67601	3729,45965,9560,3729,45965	2,0,14,2,0
67603	62044	2
67604	52735,16449	23,23
67605	27227,16948,26502	23,23,23
67606	38036	14
67607	66453	2
2072	68734,64918,25537,30529,32859,20243	23,23,23,23,23,23
11268	3054	14
67610	30056	2
76448	59463	2
67614	51129	2
2079	15741	2
2080	66927,53725	23,23
32803	31428,10360	7,14
2082	8064	2
2083	41751	14
2085	36348	23
67622	51299	2
2087	54271,33585,54271	14,2,14
2088	59962	2
67625	7295,62425,55441,8172,52055,13524,34415	23,23,23,23,23,23,23
2090	38005	2
67628	24708	2
2093	60489,70902,17651,19271,1964	23,23,23,23,23
67630	47509,75561,47509	14,2,14
78631	59590	2
67636	76998	2
67637	55644	2
2102	25610	2
67640	11829	14
67642	27560,4819	7,2
67643	18844,22710,18844	14,2,14
67644	51966	2
2109	72517,67157,6812,39184,41385,760,55069	23,23,23,23,23,23,23
67647	24143	12
67649	6417,13644,34907,6417,13644	2,0,14,2,0
2114	4256,47534,4256	14,2,14
67651	48032	2
67652	34814	2
2117	14420	2
2118	27560,28519	7,2
2119	9561	2
67656	22625	14
2121	13756,10895,13756	2,14,2
67658	57457	2
67659	25394	2
67660	12571,61250	23,23
2125	20359,40267,34978,20359,40267	2,7,14,2,7
67663	58657	2
67664	13347,17485,61752,208,36015,11550,58841,759,76649	23,23,23,23,23,23,23,23,23
67665	59063,35739,8979,23778	23,23,23,23
67666	1965	2
355	19946	2
11278	61920,44628,22984,5386,75846	23,23,23,23,23
67670	79076,29942	23,23
67672	57706	2
2137	47721	2
67674	68106,24316,68106	2,14,2
67675	38173	2
67677	3625,7825	14,7
67678	26592,2951,26592	2,14,2
67679	32888	2
2144	38468	2
76816	20989	2
2146	37835,30809,43088,35791,77104,29443,72279,54475,38409	23,23,23,23,23,23,23,23,23
67683	11512,38797,29778,20136	23,23,23,23
2148	24895	2
67685	2109,44309,27560,2109,44309	2,14,7,2,14
67686	9461	2
67688	17814,37268,30347,872	23,23,23,23
67689	42432,53510,14865	23,23,23
67691	39344	2
67692	54464,42301,68763,10213	23,23,23,23
67693	4333	23
67694	18037	2
67695	2733,69977,49737,2733,69977	7,2,14,7,2
2160	34978,56609,31428,34978,56609	14,2,7,14,2
2161	17100	2
67698	56656	2
67699	10736,9775,14514,64456,24334,25588,19064,2264,50942	23,23,23,23,23,23,23,23,23
2164	4451,70621,4451	2,14,2
2165	26339,26803,42732	23,23,23
67702	70387	2
67703	33429	2
67704	57640,2572,35170	23,23,23
67705	13314,70465,18766,72564,78277,31692,39862	23,23,23,23,23,23,23
67706	69003,18167,69003	2,14,2
67707	15333	2
67710	4941	2
2175	46549	2
67713	45224	23
67714	61354,71790,51066,21559,34757	23,23,23,23,23
2179	39200,71175,39200	14,2,14
2180	13551	2
76822	67439	2
2182	6807	2
67719	53240,38147,63180	23,23,23
2184	9770	14
67721	52513,4506,69546,56966	23,23,23,23
2186	32415	2
11287	66564,48923,66564	14,2,14
2188	3597,24751,7541	23,23,23
2189	64225,24316,64225	2,14,2
67726	64616	2
67727	41893,61286,69003,41893,61286	14,10,2,14,10
2192	54033,14548,54033	14,2,14
2195	60571,59051,41976	23,23,23
67732	73459	2
67733	60917	2
67734	77745,54674,47586,77745,54674	2,14,2,2,14
67736	65135	2
2201	18777,76125	23,23
67738	13291,47724,59143,19524,1895,20803,33531	23,23,23,23,23,23,23
2203	25193,12666,74440,25193,12666	7,2,14,7,2
2204	26394,10845,26394	14,2,14
2205	40957	23
2208	36324,30136,36324	2,14,2
2209	75984	2
2210	18765,34412,41231	23,23,23
2211	10807	2
67748	77209	23
2213	11503,10313,11503	14,2,14
67750	19500	2
67751	63440	20
67752	69304,59536,4089,65281,69572,31053	23,23,23,23,23,23
67753	70629,66704,17030,17347,26848,68438,15862,399,47024	23,23,23,23,23,23,23,23,23
2218	36578	2
67755	16029,74379,16029	2,14,2
2221	27139,6677	23,23
2222	33325,25483,33325	2,14,2
2223	68823,42510,59983,46121	23,23,23,23
67760	58655	2
67762	69347	2
67763	78271	2
2229	10845,12556,10845	2,14,2
2230	66564,42038,66564	14,2,14
2232	77141,32383,77141	14,2,14
2233	55403,34271,40826,55403,34271	2,14,0,2,14
2237	77867	2
2239	30457	23
2241	72758,58570	23,23
2242	73556,63539	23,23
67779	40267,11829	7,14
2244	65078	2
67781	11503,42798,11503	14,2,14
67783	19907	2
2248	2733,76101,34978,2733,76101	7,2,14,7,2
2249	27976	2
2250	45480	2
2251	45325,76663,10459,51627,23437,50980	23,23,23,23,23,23
